19,0.003000,1 
119,0.005757,1 
219,0.008421,1 
319,0.011015,1 
419,0.013550,1 
519,0.016034,1 
619,0.018473,1 
719,0.020871,1 
819,0.023231,1 
919,0.025556,1 
1019,0.027848,1 
1119,0.030109,1 
1219,0.032340,1 
1319,0.034544,1 
1419,0.036721,1 
1519,0.038872,1 
1619,0.040999,1 
1719,0.043102,1 
1819,0.045182,1 
1919,0.047241,1 
2019,0.049278,1 
2119,0.051295,1 
2219,0.053291,1 
2319,0.055269,1 
2419,0.057227,1 
2519,0.059168,1 
2619,0.061090,1 
2719,0.062996,1 
2819,0.064884,1 
2919,0.066756,1 
3019,0.068611,1 
3119,0.070451,1 
3219,0.072275,1 
3319,0.074084,1 
3419,0.075879,1 
3519,0.077659,1 
3619,0.079424,1 
3719,0.081176,1 
3819,0.082914,1 
3919,0.084638,1 
4019,0.086350,1 
4119,0.088048,1 
4219,0.089734,1 
4319,0.091407,1 
4419,0.093068,1 
4519,0.094717,1 
4619,0.096353,1 
4719,0.097978,1 
4819,0.099592,1 
4919,0.101194,1 
5019,0.102785,1 
5119,0.104365,1 
5219,0.105934,1 
5319,0.107492,1 
5419,0.109040,1 
5519,0.110577,1 
5619,0.112104,1 
5719,0.113621,1 
5819,0.115128,1 
5919,0.116625,1 
6019,0.118113,1 
6119,0.119590,1 
6219,0.121059,1 
6319,0.122517,1 
6419,0.123967,1 
6519,0.125408,1 
6619,0.126839,1 
6719,0.128261,1 
6819,0.129675,1 
6919,0.131080,1 
7019,0.132476,1 
7119,0.133864,1 
7219,0.135243,1 
7319,0.136615,1 
7419,0.137977,1 
7519,0.139332,1 
7619,0.140679,1 
7719,0.142017,1 
7819,0.143348,1 
7919,0.144671,1 
8019,0.145986,1 
8119,0.147294,1 
8219,0.148594,1 
8319,0.149886,1 
8419,0.151171,1 
8519,0.152449,1 
8619,0.153720,1 
8719,0.154983,1 
8819,0.156239,1 
8919,0.157489,1 
9019,0.158731,1 
9119,0.159966,1 
9219,0.161194,1 
9319,0.162416,1 
9419,0.163631,1 
9519,0.164839,1 
9619,0.166041,1 
9719,0.167236,1 
9819,0.168424,1 
9919,0.169607,1 
10019,0.170782,1 
10119,0.171952,1 
10219,0.173115,1 
10319,0.174272,1 
10419,0.175423,1 
10519,0.176568,1 
10619,0.177707,1 
10719,0.178839,1 
10819,0.179966,1 
10919,0.181087,1 
11019,0.182202,1 
11119,0.183311,1 
11219,0.186311,1 
11319,0.189311,1 
11419,0.192311,1 
11519,0.195311,1 
11619,0.198311,1 
11719,0.201311,1 
11819,0.204311,1 
11919,0.207311,1 
12019,0.210311,1 
12119,0.213311,1 
12219,0.216311,1 
12319,0.219311,1 
12419,0.222311,1 
12519,0.225311,1 
12619,0.228311,1 
12719,0.231311,1 
12819,0.234311,1 
12919,0.237311,1 
13019,0.240311,1 
13119,0.243311,1 
13219,0.246311,1 
13319,0.249311,1 
13419,0.252311,1 
13519,0.255311,1 
13619,0.258311,1 
13719,0.261311,1 
13819,0.264311,1 
13919,0.267311,1 
14019,0.270311,1 
14119,0.273311,1 
14219,0.276311,1 
14319,0.279311,1 
14419,0.282311,1 
14519,0.285311,1 
14619,0.288311,1 
14719,0.291311,1 
14819,0.294311,1 
14919,0.297311,1 
15019,0.300311,1 
15119,0.303311,2 
15219,0.306311,2 
15319,0.306860,2 
15419,0.307406,2 
15519,0.307950,2 
