20,0.000000,1 
120,0.000485,1 
220,0.001157,1 
320,0.001970,1 
420,0.002900,1 
520,0.003931,1 
620,0.005053,1 
720,0.006257,1 
820,0.007537,1 
920,0.008887,1 
1020,0.010304,1 
1120,0.011782,1 
1220,0.013319,1 
1320,0.014912,1 
1420,0.016559,1 
1520,0.018256,1 
1620,0.020003,1 
1720,0.021797,1 
1820,0.023636,1 
1920,0.025519,1 
2020,0.027444,1 
2120,0.029411,1 
2220,0.031417,1 
2320,0.033462,1 
2420,0.035545,1 
2520,0.037664,1 
2620,0.039819,1 
2720,0.042009,1 
2820,0.044232,1 
2920,0.046489,1 
3020,0.048778,1 
3120,0.051098,1 
3220,0.053450,1 
3320,0.055831,1 
3420,0.058242,1 
3520,0.060683,1 
3620,0.063151,1 
3720,0.065648,1 
3820,0.068172,1 
3920,0.070723,1 
4020,0.073300,1 
4120,0.075904,1 
4220,0.078532,1 
4320,0.081186,1 
4420,0.083864,1 
4520,0.086567,1 
4620,0.089293,1 
4720,0.092043,1 
4820,0.094816,1 
4920,0.097612,1 
5020,0.100430,1 
5120,0.103270,1 
5220,0.106132,1 
5320,0.109015,1 
5420,0.111920,1 
5520,0.114845,1 
5620,0.117791,1 
5720,0.120757,1 
5820,0.123743,1 
5920,0.126749,1 
6020,0.129775,1 
6120,0.132819,1 
6220,0.135883,1 
6320,0.138965,1 
6420,0.142066,1 
6520,0.145185,1 
6620,0.148322,1 
6720,0.151477,1 
6820,0.154650,1 
6920,0.157840,1 
7020,0.161047,1 
7120,0.164272,1 
7220,0.167513,1 
7320,0.170771,1 
7420,0.174045,1 
7520,0.177336,1 
7620,0.180643,1 
7720,0.183965,1 
7820,0.187304,1 
7920,0.190658,1 
8020,0.194028,1 
8120,0.197412,1 
8220,0.200812,1 
8320,0.204227,1 
8420,0.207657,1 
8520,0.211101,1 
8620,0.214560,1 
8720,0.218034,1 
8820,0.221521,1 
8920,0.225023,1 
9020,0.228539,1 
9120,0.232068,1 
9220,0.235611,1 
9320,0.239168,1 
9420,0.242738,1 
9520,0.246322,1 
9620,0.249918,1 
9720,0.253528,1 
9820,0.257151,1 
9920,0.260787,1 
10020,0.264435,1 
10120,0.268096,1 
10220,0.271770,1 
10320,0.275456,1 
10420,0.279154,1 
10520,0.282864,1 
10620,0.286587,1 
10720,0.290321,1 
10820,0.294068,1 
10920,0.297826,1 
11020,0.301596,1 
11120,0.305377,2 
11220,0.307273,2 
11320,0.309176,2 
11420,0.311083,2 
11520,0.312997,2 
11620,0.314916,2 
11720,0.316840,2 
11820,0.318770,2 
11920,0.320706,2 
12020,0.322647,2 
12120,0.324593,2 
12220,0.326544,2 
12320,0.328501,2 
12420,0.330463,2 
12520,0.332430,2 
12620,0.334402,2 
12720,0.336380,2 
12820,0.338362,2 
12920,0.340349,2 
13020,0.342342,2 
13120,0.344339,2 
13220,0.346342,2 
13320,0.348349,2 
13420,0.350361,2 
13520,0.352378,2 
13620,0.354399,2 
13720,0.356426,2 
13820,0.358457,2 
13920,0.360493,2 
14020,0.362533,2 
14120,0.364578,2 
14220,0.366628,2 
14320,0.368682,2 
14420,0.370741,2 
14520,0.372804,2 
14620,0.374871,2 
14720,0.376943,2 
14820,0.379020,2 
14920,0.381100,2 
15020,0.383185,2 
15120,0.385275,3 
15220,0.387714,3 
15320,0.390156,3 
15420,0.392600,3 
15520,0.395046,3 
15620,0.397495,3 
15720,0.399945,3 
15820,0.402398,3 
15920,0.404853,3 
16020,0.407310,3 
16120,0.409770,3 
16220,0.412231,3 
16320,0.414695,3 
16420,0.417160,3 
16520,0.419628,3 
16620,0.422098,3 
16720,0.424571,3 
16820,0.427045,3 
16920,0.429521,3 
17020,0.431999,3 
17120,0.434480,3 
17220,0.436962,2 
17320,0.439333,2 
17420,0.441706,2 
17520,0.444082,2 
17620,0.446460,2 
17720,0.448841,2 
17820,0.451224,2 
17920,0.453610,2 
18020,0.455999,2 
18120,0.458390,2 
18220,0.460783,2 
18320,0.463179,2 
18420,0.465578,2 
18520,0.467979,2 
18620,0.470382,2 
18720,0.472788,2 
18820,0.475196,2 
18920,0.477607,2 
19020,0.480020,2 
19120,0.482435,2 
19220,0.484853,2 
19320,0.487273,2 
19420,0.489695,2 
19520,0.492120,2 
19620,0.494547,2 
19720,0.496977,2 
19820,0.499408,2 
19920,0.501843,2 
20020,0.504279,4 
20120,0.506879,4 
20220,0.509470,4 
20320,0.512050,4 
20420,0.514621,4 
20520,0.517182,4 
20620,0.519733,4 
20720,0.522274,4 
20820,0.524806,4 
20920,0.527328,4 
21020,0.529839,4 
21120,0.532341,4 
21220,0.534834,4 
21320,0.537316,4 
21420,0.539800,4 
21520,0.542287,4 
21620,0.544775,4 
21720,0.547266,4 
21820,0.549758,4 
21920,0.552253,4 
22020,0.554749,4 
22120,0.557248,4 
22220,0.559748,4 
22320,0.562250,4 
22420,0.564755,4 
22520,0.567261,4 
22620,0.569769,4 
22720,0.572279,4 
22820,0.574791,4 
22920,0.577305,4 
23020,0.579821,5 
23120,0.579821,5 
23220,0.579821,5 
23320,0.579821,5 
23420,0.579821,5 
23520,0.579821,5 
23620,0.579821,5 
23720,0.579821,5 
23820,0.579821,5 
23920,0.579821,5 
24020,0.579821,5 
24120,0.579821,5 
24220,0.579821,5 
24320,0.579821,5 
24420,0.579821,5 
24520,0.579821,5 
24620,0.579821,5 
24720,0.579821,5 
24820,0.579821,5 
24920,0.579821,5 
25020,0.579821,5 
25120,0.579821,5 
25220,0.579821,5 
25320,0.579821,5 
25420,0.579821,5 
25520,0.579821,5 
25620,0.579821,5 
25720,0.579821,5 
25820,0.579821,5 
25920,0.579821,5 
26020,0.579821,5 
26120,0.579821,4 
26220,0.582475,4 
26320,0.585120,4 
26420,0.587754,4 
26520,0.590379,4 
26620,0.592994,4 
26720,0.595599,4 
26820,0.598195,4 
26920,0.600780,4 
27020,0.603356,4 
27120,0.605921,4 
27220,0.608477,4 
27320,0.611024,4 
27420,0.613560,4 
27520,0.616098,4 
